_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,source,type_of_advice_or_caution,type_of_advice_or_caution:confidence,what,when,where,category,id,retweetcount,screenname,source_gold,text,type_of_advice_or_caution_gold,userid,what_gold,when_gold,where_gold
191783422,false,finalized,5,8/18/2012 21:35:19,"@TWCBreaking
@TWCBreaking
TWCBreaking

@TWCBreaking",A tornado sighting/touchdown has been reported,1.0,"Tornado reported
tornado
Tornado reported
Tornado reported on the observation
Tornado","

N/A

","Dallas' Love Field
Dallas' Love Field
Dallas' Love Field
Dallas' Love Field
Dallas' Love Field",Caution and advice,73198400000000000,,StephenWRhodes,, @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,,120895315,,,
191783423,false,finalized,3,8/18/2012 15:48:22,"http://bit.ly/jF3n7v
http://bit.ly/jF3n7v ARWX
http://bit.ly/jF3n7v",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","7:30pm
until 7:30pm
until 7:30pm","Mississippi
Mississippi County in AR
Mississippi County in AR",Caution and advice,73533800000000000,,Region8News,,Tornado Warning for Mississippi County in AR until 7:30pm. Alert detail : http://bit.ly/jF3n7v #ARWX,,16830830,,,
191783424,false,finalized,3,8/17/2012 01:20:23,"TWCBreaking
http://wxch.nl/iOgYdu
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warnings
tornado warning
tornado warnings","n/a

","western KY
Paducah
western KY",Caution and advice,73544300000000000,,DAWNOFNEWDAYS,, @TWCBreaking: Line of storms with #tornado warnings moving through western KY.  #Tornado warning for #Paducah http://wxch.nl/iOgYdu,,293761684,,,
191783425,false,finalized,3,8/19/2012 07:57:44,"http://wxch.nl/mGgs3M

http://wxch.nl/mGgs3M",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado
Tornado Warning
Tornado warning","

","Joplin Mo
Joplin Mo
Joplin Mo",Caution and advice,73214200000000000,,TheNewsWatch,,Another Tornado is on the way to Joplin Mo. The Gov. Gave out a warning http://wxch.nl/mGgs3M,,290867861,,,
191783426,false,finalized,3,8/18/2012 18:07:18,"
N/A
@BreakingNews",A siren has been heard,0.7097,"sirens after tornado warning
sirens after tornado warning
tornado warning","
N/A
","Dallas
Dallas
City of Dallas",Caution and advice,73200000000000000,,KTDallas,, @BreakingNews: City of Dallas activates sirens after tornado warning. Asks residents to 'seek shelter and monitor the news' http://on ...,,18286529,,,
191783427,false,finalized,3,8/17/2012 01:24:06,"

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","

","Oxford, MS and the Ole Miss campus
Oxford, MS
Oxford, MS and the Ole Miss campus",Caution and advice,73568500000000000,,NicJam25,," @spann: Tornado warning for Oxford, MS and the Ole Miss campus... #mswx",,259452536,,,
191783428,false,finalized,3,8/18/2012 21:39:06,"@TWCBreaking
n/a
@TWCBreaking",A tornado sighting/touchdown has been reported,1.0,"Possible rain-wrapped #tornado
tornado headed toward you now
tornado","
n/a
NOW","Salem, SD
Salem, SD
Salem, SD",Caution and advice,75368900000000000,,TXTrendyChick,," @TWCBreaking: TAKE COVER NOW in Salem, SD.  Possible rain-wrapped #tornado headed toward you now!!!!",,65120302,,,
191783429,false,finalized,4,8/16/2012 13:22:21,"
N/A
@nbc15_madison
nbc",A tornado sighting/touchdown has been reported,0.7428,"CONFIRMED EF1 TORNADO
TORNADO
CONFIRMED EF1 TORNADO
CONFIRMED EF1 TORNADO","7:41pm
LAST NIGHT from 7:41pm to 8:02pm
7:41pm
7:41pm 8:02pm","WSW of Verona NE of McFarland
2.5 miles WSW of Verona to 3 miles NE of McFarland
2.5 miles WSW of Verona to 3 miles NE of McFarland
WSW of Verona to 3 miles NE of McFarland",Caution and advice,78928800000000000,,313C7,, @nbc15_madison: CONFIRMED EF1 TORNADO LAST NIGHT from 7:41pm 2.5 miles WSW of Verona to 3 miles NE of McFarland at 8:02pm. Storm path ...,,34188814,,,
191783430,false,finalized,3,8/19/2012 17:30:06,"

",Other,0.6621,"Tornado
Tornado Warning
Tornado","

","n/a
n/a
N/A",Caution and advice,76010000000000000,,CrownHolderQua,,So Word ON The Street Its About To Be A Tornado ...,,155274822,,,
191783431,false,finalized,4,8/19/2012 07:57:44,"NOAA Weather Radio
NOAA Weather Radio

NOAA Weather Radio",A tornado/thunderstorm warning has been issued or has been lifted,0.5505,"TORNADO WATCH
TORNADO WATCH
TORNADO WATCH
TORNADO WATCH","until 10 PM, Thursday, May 26th
until 10 PM, Thursday, May 26th
until 10 PM, Thursday, May 26th
until 10 PM, Thursday, May 26th","Bradford County
Bradford County
Bradford County
Bradford County",Caution and advice,73820900000000000,,SayreEOC,,"TORNADO WATCH in effect  Bradford County until 10 PM, Thursday, May 26th. Stay tuned to local media, NOAA Weather Radio, etc.",,111605659,,,
191783432,false,finalized,3,8/17/2012 11:12:08,"
N/A
@toddstarnes",A siren has been heard,1.0,"Tornado sirens
Tornado sirens
Tornado sirens going off","
N/A
n/a","Joplin
Joplin
Joplin",Caution and advice,73213300000000000,,walt_gilbert,, @DavidLimbaugh: Unbelievable.  @toddstarnes: Tornado sirens going off in Joplin.,,15709088,,,
191783433,false,finalized,3,8/17/2012 01:31:14,"@severestudios

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
tornado
Tornado Warning","9:15pm CDT
9:15pm CDT
9:15pm CDT","Muskogee, Okmulgee, Tulsa and Wagoner County in OK
Muskogee, Okmulgee, Tulsa and Wagoner County
Muskogee, Okmulgee, Tulsa and Wagoner County in OK",Caution and advice,73201000000000000,,viequesbound,," @severestudios: Tornado Warning for Muskogee, Okmulgee, Tulsa and Wagoner County in OK until 9:15pm CDT. #okwx",,25849873,,,
191783434,false,finalized,3,8/18/2012 20:22:31,"#homesick #tothemax

n/a",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning
tornado warning","

n/a","missouri!
missouri
missouri",Caution and advice,73433000000000000,,allybkc,,Taking shelter for tornado warning.. Yeah missouri! #homesick #tothemax,,153062191,,,
191783435,false,finalized,5,8/16/2012 13:32:14,"

@severestudios:
@severestudios
",A tornado/thunderstorm warning has been issued or has been lifted,0.5935,"Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning","until 8:30pm CDT
until 8:30pm CDT
until 8:30pm CDT
until 8:30pm CDT
8:30pm","Lake, McCook, and Minnehaha County in SD
Lake, McCook, and Minnehaha County in SD
Lake, McCook, and Minnehaha County
Lake, McCook, and Minnehaha County in SD
Lake, McCook, and Minnehaha County in SD",Caution and advice,75367700000000000,,mrkwx,," @severestudios: Tornado Warning for Lake, McCook, and Minnehaha County in SD until 8:30pm CDT. #sdwx",,61001196,,,
191783436,false,finalized,3,8/16/2012 13:22:21,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.6459,"Tornado warning
Tornado warning
Tornado warning","

","N/A
N/A
N/A",Caution and advice,75989500000000000,,marisssaa_,,Tornado warning? #notcool,,58078215,,,
191783437,false,finalized,4,8/18/2012 14:37:10,"Weatherbird
@Weatherbird
N/A
@Weatherbird",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warnings
tornado warnings
tornado warnings
tornado warning","N/A
n/a
N/A
","eastern Arkansas, southeast Missouri and western T
astern Arkansas, southeast Missouri and western T
eastern Arkansas, southeast Missouri and western T ...
eastern Arkansas, southeast Missouri and western T ...",Caution and advice,73545600000000000,,GinaM121,," @Weatherbird: The storms have passed here, but there are still tornado warnings in eastern Arkansas, southeast Missouri and western T ...",,175198947,,,
191783438,false,finalized,3,8/19/2012 16:39:28,"http://www.spc.noaa.gov/products/watch/ww0366.html
http://www.spc.noaa.gov/products/watch/ww0366.html
http://www.spc.noaa.gov/products/watch/ww0366.html",Other,0.7062,"Tornado watches issued
Tornado watches issued
Tornado watches issued","8:00am
until 8:00am
until 8:00am","#Missouri, #Illinois, and #Iowa
Missouri, Illinois, and Iowa
#Missouri, #Illinois, and #Iowa",Caution and advice,73274800000000000,,CajunTechie,,"#Tornado watches issued until 8:00am for portions of #Missouri, #Illinois, and #Iowa. http://www.spc.noaa.gov/products/watch/ww0366.html",,789043,,,
191783439,false,finalized,5,8/16/2012 16:41:14,"@viequesbound: / @TWCBreaking
@viequesbound: / @TWCBreaking
TWCBreaking
TWCBreaking
@TWCBreaking",Other,0.4171,"tornado warnings
storms
tornado warnings
tornado warning
storms","
n/a

n/a
n/a","central #Indiana, including near Indianapolis
central Indiana, Indianapolis
Indiana Indianapolis
central #Indiana, including near Indianapolis
Indianapolis",Caution and advice,73530000000000000,,JanetVanderhoof,," @viequesbound: / @TWCBreaking: A number of storms in central #Indiana, including near Indianapolis, with #tornado warnings.  Radar: h ...",,17813433,,,
191783440,false,finalized,4,8/19/2012 08:16:31,"
KCTV5

KellyKCTV5",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning
tornado warning
tornado warning","until 12:45
12:45
12:45
until 12:45","benton
benton
benton
benton",Caution and advice,73437500000000000,,ArrowheadAddict,, @KellyKCTV5: benton under tornado warning until 12:45,,107097260,,,
191783441,false,finalized,4,8/17/2012 01:29:29,"http://wx4.me/KGIDT0038
http://wx4.me/KGIDT0038
http://wx4.me/KGIDT0038
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING
TORNADO WARNING","until 06:45 PM CT
until 06:45 PM CT
until 06:45 PM CT
6:45pm CDT","parts of OSBORNE; ROOKS counties in KS
parts of OSBORNE; ROOKS counties in KS
OSBORNE; ROOKS counties in KS
OSBORNE; ROOKS counties in KS",Caution and advice,76064400000000000,,Wx4Me_Sandbox,,TORNADO WARNING issued for parts of OSBORNE; ROOKS counties in KS until 06:45 PM CT - http://wx4.me/KGIDT0038,,101014078,,,
191783442,false,finalized,3,8/18/2012 21:17:22,"wx8

wmiwx",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","

","Kzoo county
Kzoo county
Kzoo county",Caution and advice,74929600000000000,,AviTV8,, @wx8: Tornado warning for Kzoo county.  #wmiwx,,285852446,,,
191783443,false,finalized,3,8/16/2012 16:09:22,"http://fb.me/12orPwnTv
http://fb.me/12orPwnTv
",A tornado sighting/touchdown has been reported,0.6948,"Tornado's are recking
Tornado's are recking
Tornado","
N/A
","east and mid-west
east and mid-west
east and mid-west",Caution and advice,76290300000000000,,wgwesley,,See the destruction the Tornado's are recking on the east and mid-west we can send out our prayers. The most... http://fb.me/12orPwnTv,,149208765,,,
191783444,false,finalized,3,8/17/2012 21:50:58,"http://bit.ly/kPFdv9
#Detroit
http://bit.ly/kPFdv9",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado watch
Tornado watch
Tornado watchissued","

","Metro Detroit
Metro Detroit
Metro Detroit",Caution and advice,74921400000000000,,Detroitinformer,,#Detroit Tornado watch issued for Metro Detroit http://bit.ly/kPFdv9,,169883505,,,
191783445,false,finalized,4,8/17/2012 00:36:26,"http://t.co/QRBnvaK

http://t.co/QRBnvaK
",Other,0.5261,"Forecast EXTRA TOP RED WARNING and DANGEROUIS TORNADO SWARM
TORNADO SWARM
LongRange Forecast
TORNADO SWARM","23-24 MAY

~23-24 MAY
","N/A
N/A
N/A
n/a",Caution and advice,76428100000000000,,lenholliday,,WeatherAction LongRange Forecast of ~23-24 MAY EXTRA TOP RED WARNING and DANGEROUIS TORNADO SWARM http://t.co/QRBnvaK via @twitpic len holli,,164527067,,,
191783446,false,finalized,3,8/19/2012 10:04:04,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.6533,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING","

","OAKLAND
OAKLAND
OAKLAND",Caution and advice,74955600000000000,,BethanyAmyre,,THERE'S A TORNADO WARNING FOR OAKLAND,,178972099,,,
191783447,false,finalized,5,8/16/2012 18:12:30,"@weatherchannel


@weatherchannel
weatherchannel",Other,0.7919,"Tornado watch
#Tornado watch
Tornado watch
Tornado watch
Tornado","until 8pm EDT
8pm
until 8pm EDT
until 8pm EDT
8pm EDT","N. IN, S. MI and NW OH
N. IN, S. MI and NW OH
N. IN, S. MI and NW OH
N. IN, S. MI and NW OH
N. IN, S. MI and NW OH",Caution and advice,74920300000000000,,Tourpib,," @weatherchannel: #Tornado watch until 8pm for N. IN, S. MI and NW OH until 8pm EDT.",,287208387,,,
191783448,false,finalized,3,8/17/2012 22:06:26,"NWS
NWS
http://alerts.weather.gov/cap/wwaatmget.php?x=MSC141",Other,1.0,"TORNADO WATCH
TORNADO WATCH
TORNADO WATCH","May 25 at 10:00PM CDT
until May 25 at 10:00PM CDT
until May 25 at 10:00PM CDT","Tishomingo County
Tishomingo County
Tishomingo County",Caution and advice,73443000000000000,,TishomingoSO,,The NWS has issued a TORNADO WATCH for Tishomingo County until May 25 at 10:00PM CDT  http://alerts.weather.gov/cap/wwaatmget.php?x=MSC141,,224347421,,,
191783449,false,finalized,3,8/18/2012 21:31:46,"http://fb.me/CtgC790o
http://fb.me/CtgC790o
http://fb.me/CtgC790o",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"severe thunderstorm warnings
NO tornado warnings
tornado warnings","
n/a
at this time","N/A
n/a
N/A",Caution and advice,77831200000000000,,TheStormTracker,,"NO tornado warnings in effect at this time, but at least 15 active severe thunderstorm warnings across... http://fb.me/CtgC790o",,305629502,,,
191783450,false,finalized,3,8/19/2012 17:13:55,"

@TWCBreaking",Other,0.6522,"tornado just reported
SECOND #tornado
tornado just reported","

","north Springfield
north Springfield, MA
north Springfield",Caution and advice,76060600000000000,,colaface,," @TWCBreaking: SECOND #tornado just reported in north Springfield, MA!  TAKE COVER in Ludlow, and along U.S. 20 corridor!  http://wxch ...",,157039395,,,
191783451,false,finalized,4,8/18/2012 21:25:13,"Fox
@Flyingright1
@Flyingright1
Fox",A tornado sighting/touchdown has been reported,1.0,"tornado spotted on the ground
tornado spotted on the ground
tornado spotted
tornado spotted","
n/a

","Dallas near Highland Park
Dallas
Dallas near Highland Park
Dallas near Highland Park.  #Texas",Caution and advice,73209500000000000,,BDGRIM,, @Flyingright1: Fox reporting tornado spotted on the ground in Dallas near Highland Park. #tcot #Texas,,80898006,,,
191783452,false,finalized,3,8/19/2012 16:45:17,"The National Weather Service
National Weather Service http://dlvr.it/T67MW
http://dlvr.it/T67MW",A tornado/thunderstorm warning has been issued or has been lifted,0.6383,"tornado watch
Tornado WatchIssued
Tornado Watch","until 8 p.m.
until 8 p.m. Thursday
until 8 p.m. Thursday","N/A
N/A
N/A",Caution and advice,73799900000000000,,burlingtonbuzz,,Tornado Watch Issued: The National Weather Service has issued a tornado watch until 8 p.m. Thursday for much of... http://dlvr.it/T67MW,,145326411,,,
191783453,false,finalized,4,8/18/2012 21:23:16,"@iAM_ALfonso
N/A

@WWLP",A tornado sighting/touchdown has been reported,1.0,"tornado has touched down
tornado has touched down
tornado has touched down
tornado has touched down","
N/A

","Leverett, MA (Franklin) field off Rt 63
Leverett, MA
Leverett, MA (Franklin) field off Rt 63
Leverett, MA (Franklin) field off Rt 63 #westernma",Caution and advice,78920800000000000,,jgarvey,," @iAM_ALfonso: Leverett, MA (Franklin) field off Rt 63. Units confirming a tornado has touched down. @WWLP seriously?! again?! #westernma",,14599103,,,
191783454,false,finalized,3,8/17/2012 21:50:58,"N/A
4029news
4029news",A tornado sighting/touchdown has been reported,1.0,"big tornado
big tornado will pass
big tornado spotter-confirmed","N/A
N/A
","the south of Ozark
south of Ozark
south of Ozark",Caution and advice,73255500000000000,,Cort9999,," @4029news: The big tornado will pass to the south of Ozark. Not just Doppler-indicated, but spotter-confirmed.",,54106224,,,
191783455,false,finalized,3,8/17/2012 16:00:30,"paulrosania

@paulrosania",A tornado/thunderstorm warning has been issued or has been lifted,0.6008,"Tornado watch
Tornado watch
Tornado watch","

n/a","Boston
Boston
Boston",Caution and advice,75989500000000000,,Nikluk,," @paulrosania: Tornado watch in Boston. Nature, please respect my entrepreneurial right to uninterrupted internet access.",,76058560,,,
191783456,false,finalized,3,8/18/2012 21:27:27,"http://fb.me/ZZyg5b0V
http://fb.me/ZZyg5b0V
http://fb.me/ZZyg5b0V",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING","until 6:30pm EDT
until 6:30pm EDT
until 6:30pm EDT","Indiana for Greene, Monroe, and Owen Counties
Indiana for Greene, Monroe,and Owen Counties
Indiana for Greene, Monroe,and Owen Counties",Caution and advice,73513500000000000,,1043theparty,,"TORNADO WARNING in effect until 6:30pm EDT in Indiana for Greene, Monroe,and Owen Counties. If you're in those... http://fb.me/ZZyg5b0V",,62641984,,,
191783457,false,finalized,3,8/19/2012 17:30:06,"

",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado Warning
Tornado Warning
Tornado Warning","until 10:00pm EDT
until 10:00pm EDT
until 10:00pm EDT","Tippecanoe and Warren County in IN
Tippecanoe and Warren County in IN
Tippecanoe and Warren County in IN",Caution and advice,73561100000000000,,severewarn,,Tornado Warning for Tippecanoe and Warren County in IN until 10:00pm EDT. #inwx,,135578980,,,
